scenario_id,title,title_en,business_impact,implementation_speed,technologies,case_count,exposed_case_count,hidden_or_unexposed_case_count,case_ids,industries,functions,tasks,source_urls
cmryiwkkv033tinjjoarhf58n,Исследование применения квантовых алгоритмов для задач машинного обучения в финансах,,weak,slow,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=25&limit=20
cmryiwkkb02fvinjjjmsp98pd,Кастомизированные финансовые консультации через ИИ-ассистента,,strong,slow,LLM; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=4&limit=20
cmryiwkku0321injjadll4ahc,Оптимизация R&D портфеля и распределения ресурсов с использованием ИИ/ML,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=24&limit=20
cmryiwkke02izinjj67narq36,Оптимизация распределения маркетингового бюджета digital-кампаний на основе ИИ,,strong,slow,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=7&limit=20
cmryiwkks02zdinjjzx09n8ba,Оптимизация распределения ресурсов и автоматизация задач в правовых и комплаенс отделах с использованием ИИ,,strong,slow,LLM; NLP; RPA,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=21&limit=20
cmryiwkkp02w7injjhiyu19bw,Персонализация взаимодействия с поставщиками на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=19&limit=20
cmryiwkki02o9injjni4swaoc,Персонализация индивидуальных лимитов и условий операций с помощью ИИ,,strong,slow,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=12&limit=20
cmryiwkku031rinjj7gq14r04,Персонализация инновационных финансовых продуктов на базе ИИ для клиентских сегментов,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=23&limit=20
cmryiwkkf02k9injjqmzcombg,Персонализация обучения digital-маркетингу с помощью ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=8&limit=20
cmryiwkk802d5injj6ou1nuay,Персонализация стратегических коммуникаций с помощью ИИ для улучшения клиентского опыта,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=2&limit=20
cmryiwkku031zinjjhuc6gc2s,Персонализированное co-innovation с партнерами на базе ИИ для повышения клиентского опыта,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=24&limit=20
cmryiwkkr02z5injjtqqo6117,Персонализированное обучение комплаенсу на базе ИИ,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=21&limit=20
cmryiwkko02v5injj2e7vw7j5,Персонализированное обучение сотрудников новым технологиям на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkb02fxinjjnkryep3b,Персонализированное управление личными финансами клиентов с использованием ИИ,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=4&limit=20
cmryiwkkn02thinjjiucccsla,Персонализированные интерфейсы на основе ИИ для улучшения клиентского опыта,,strong,medium,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=16&limit=20
cmrxdz19902lbini5nvo56biv,Персонализированные продажи на основе ИИ-анализа поведенческих паттернов,,strong,medium,ClassicML; NLP; AIAgents,1,1,0,cmrto0wux0003inzvyxpfdxci,finance,,,https://ai-russia.ru/api/scenarios?industry=finance
cmryiwkkd02ijinjjnowckg2s,Персонализированные финансовые предложения на основе ИИ-анализа поведения клиентов,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=6&limit=20
cmryiwkkv032pinjjmqi8ivvw,Платформа ИИ для анализа и выбора стратегических партнеров в инновациях,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=24&limit=20
cmryiwkka02evinjjg0bxo5ok,Платформа ИИ для персонализированного развития лидерских компетенций,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=3&limit=20
cmryiwkkg02lfinjj0zaa1ze3,Платформа ИИ для персонализированных финансовых рекомендаций и планирования,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=9&limit=20
cmryiwkk902dzinjjq8h1ogh5,Платформа сценарного анализа и стратегического планирования на базе ИИ,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=2&limit=20
cmryiwkke02jhinjjrh77ueam,Предиктивная AI-система для оптимизации ценообразования финансовых продуктов,,strong,slow,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=7&limit=20
cmryiwkkq02x5injjh5rpm9q4,Предиктивная AI-система для управления рисками цепочек поставок,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=19&limit=20
cmryiwkk902ebinjj3drf6k71,Предиктивная ИИ-аналитика для формирования стратегических рекомендаций,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=3&limit=20
cmryiwkkl02r3injjlevtd0xh,Предиктивная ИИ-оптимизация бюджета на персонал и развитие,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=14&limit=20
cmryiwkki02obinjj33th371e,Предиктивная ИИ-оптимизация загрузки и распределения задач операционных сотрудников,,strong,medium,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=12&limit=20
cmryiwkkg02ljinjjmxapcpju,Предиктивная ИИ-оптимизация распределения лидов для менеджеров продаж,,strong,medium,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=9&limit=20
cmryiwkkd02ixinjjhkpalddv,Предиктивная ИИ-оптимизация частоты и времени клиентских коммуникаций,,strong,medium,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=7&limit=20
cmryiwkk902dvinjjqjcdyjwg,Предиктивная ИИ-оценка стратегических альтернатив,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=2&limit=20
cmryiwkkl02rninjjqye70suu,Предиктивная ИИ-система поддержки решений по реорганизации,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=15&limit=20
cmryiwkke02jxinjjkzqzu2tn,Предиктивная аналитика для выявления мошенничества в маркетинговых кампаниях,,strong,medium,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=8&limit=20
cmryiwkko02vninjjwvqd53m6,Предиктивная аналитика и оптимизация закупок и поставок на базе ИИ,,strong,slow,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkka02f9injj450928gz,Предиктивная аналитика кредитных рисков и дефолтов,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=4&limit=20
cmryiwkkh02n5injjg9ow7740,Предиктивная аналитика на базе ИИ для оптимизации структуры и персонализированной мотивации продажных команд,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=11&limit=20
cmryiwkki02npinjj4vr2bujg,Предиктивная аналитика операционных процессов и SLA на базе ИИ,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=11&limit=20
cmryiwkkf02ktinjj5nkwdlk1,Предиктивная аналитика оттока клиентов (churn prediction),,strong,medium,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=9&limit=20
cmryiwkkr02yhinjjlmydk8wr,Предиктивная аналитика правовых и комплаенс рисков,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=21&limit=20
cmryiwkkr02ylinjjaermqv3g,Предиктивная аналитика санкционных и AML рисков на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=21&limit=20
cmryiwkkm02szinjjx8w68thj,Предиктивная аналитика сбоев и performance issues,,strong,slow,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=16&limit=20
cmryiwkkt031binjjimf9kimp,Предиктивная аналитика успешности R&D проектов на базе ИИ,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=23&limit=20
cmryiwkkp02vpinjjgd7ttq2j,Предиктивная аналитика цен поставщиков и рыночных трендов,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkk02q7injj897s7jee,Предиктивная аналитика эффективности сотрудников,,strong,medium,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=13&limit=20
cmryiwkkc02hjinjjdw5d73p3,Предиктивная аналитика эффективности финансовых команд на базе ИИ,,strong,medium,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=6&limit=20
cmryiwkk902dbinjj7zwzxr7a,Предиктивная оптимизация портфеля стратегических проектов с использованием ИИ,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=2&limit=20
cmryiwkkk02qzinjj401rhcf5,Предиктивная оптимизация структуры организации и штатного расписания с ИИ,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=14&limit=20
cmryiwkkb02g7injj2yfutp4k,Предиктивная оптимизация ценообразования финансовых продуктов на базе ИИ,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=4&limit=20
cmryiwkkd02irinjj6z8xguzu,Предиктивная персонализация программ лояльности и вознаграждений с помощью ИИ,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=7&limit=20
cmryiwkk802d1injj0fjglwt3,Предиктивная персонализация стратегий взаимодействия с ключевыми стейкхолдерами на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=2&limit=20
cmryiwkkd02i3injjeapnd312,Предиктивная сегментация клиентской базы,,strong,medium,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=6&limit=20
cmryiwkkl02s3injjcqc296e4,Предиктивное выявление HR-рисков и потенциально неблагонадежных сотрудников с использованием ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=15&limit=20
cmryiwkke02k3injj8jws2ume,Предиктивное выявление и предотвращение утечек клиентских данных в маркетинге с использованием ИИ,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=8&limit=20
cmryiwkkh02mninjjckf1xe73,Предиктивное выявление мошеннических заявок и клиентов с помощью ИИ,,strong,slow,ClassicML; NLP; RPA,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=10&limit=20
cmryiwkk802cjinjjayip1k7n,Предиктивное моделирование влияния регулятивных изменений на бизнес,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance
cmryiwkki02nlinjj7113d063,Предиктивное обслуживание ИТ-систем и банкоматов,,strong,slow,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=11&limit=20
cmryiwkk902drinjj265pfutn,Предиктивный AI-анализ конкурентного ландшафта,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=2&limit=20
cmryiwkkj02orinjjqg6v03sw,Предиктивный AI-мониторинг операционной эффективности,,strong,medium,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=12&limit=20
cmryiwkki02olinjjckqfp4s9,Предиктивный AI-мониторинг операционных рисков в режиме реального времени,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=12&limit=20
cmryiwkkl02rdinjj5l9736yt,Предиктивный AI-мониторинг условий труда и рабочей среды,,strong,medium,ClassicML; NLP; CV,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=14&limit=20
cmryiwkkq02xtinjj9uzdrizg,Предиктивный ИИ-анализ геополитических и операционных рисков цепочек поставок,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=20&limit=20
cmryiwkkt030finjj1tc3z987,Предиктивный ИИ-анализ и предотвращение финансовых преступлений и мошенничества,,strong,slow,ClassicML; NLP,1,1,0,cms60lrb50009o90nchh7vhq9,finance,,,https://ai-russia.ru/api/scenarios?industry=finance
cmryiwkkb02gjinjjg40d32bq,Предиктивный ИИ-мониторинг и оптимизация эффективности использования капитала,,strong,slow,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=5&limit=20
cmryiwkkp02wrinjjfd2c24p5,Предиктивный ИИ-мониторинг производительности поставщиков в реальном времени,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=19&limit=20
cmryiwkkh02mtinjjwc3ybsbo,"Предиктивный ИИ-мониторинг репутационных рисков, связанных с продажами",,strong,medium,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=10&limit=20
cmryiwkkq02wxinjjx7ntc7fj,Предиктивный ИИ-мониторинг рисков цепочек поставок,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=19&limit=20
cmryiwkk802cninjjpne9e76v,Предиктивный анализ ESG-рисков и возможностей для долгосрочного планирования на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance
cmryiwkkp02vvinjj42uuwfjb,Предиктивный анализ TCO и оптимизация эффективности поставщиков с помощью ИИ,,strong,medium,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkj02pfinjjqv3zuj00,Предиктивный анализ и предотвращение киберрисков в финансовых операциях с помощью ИИ,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=13&limit=20
cmryiwkkc02hbinjj1y18prlg,Предиктивный анализ концентрационных рисков портфеля с использованием ИИ,,strong,slow,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=5&limit=20
cmryiwkkh02mpinjj82vl74g4,Предиктивный анализ кредитных рисков с помощью ИИ для оптимизации продаж,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=10&limit=20
cmryiwkka02ehinjjxoorf5l6,Предиктивный анализ репутационных рисков стратегических инициатив с использованием ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=3&limit=20
cmryiwkko02v1injjpt7i6frx,Предиктивный анализ рисков ИТ-проектов и внедрений с применением ИИ,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=17&limit=20
cmryiwkkj02plinjjszsq3vxq,Предиктивный анализ рисков сбоев критических систем на основе ИИ,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=13&limit=20
cmryiwkkp02vrinjjaxfcp59s,Предиктивный анализ рисков цепочек поставок и поставщиков на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkf02khinjjcd0eikbc,Предиктивный анализ рыночных данных для разработки новых финансовых продуктов,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=8&limit=20
cmryiwkkr02yjinjjh3eeflfo,Предиктивный анализ судебной практики и прецедентов с использованием ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=21&limit=20
cmryiwkkv0335injj8i520jf8,Предиктивный анализ технологических и инновационных рисков с помощью ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=25&limit=20
cmryiwkkq02xninjjypn4e532,Предиктивный анализ финансовых рисков контрагентов на основе ИИ,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=20&limit=20
cmryiwkkj02pjinjje4x12kv6,Предиктивный контроль операционных лимитов и экспозиций на базе ИИ,,strong,slow,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=13&limit=20
cmryiwkki02oninjjsf0trs1o,Предиктивный мониторинг и выявление аномалий критических систем с помощью ИИ,,strong,medium,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=12&limit=20
cmryiwkkq02xrinjjz2881x4z,Предиктивный мониторинг и управление киберрисками поставщиков в SCM с помощью ИИ,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=20&limit=20
cmryiwkkn02u5injjywjgrsi9,Предиктивный мониторинг качества ИТ-сервисов и SLA на базе ИИ,,strong,slow,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=17&limit=20
cmryiwkku032binjjd0ctjfr3,Предиктивный мониторинг прогресса R&D проектов с ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=24&limit=20
cmryiwkkc02hrinjjyigy9i04,Применение ИИ для разработки инновационных моделей оценки активов и деривативов,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=6&limit=20
cmryiwkkt030zinjjqv0rgmsy,Применение ИИ для создания инновационных регтех- и комплаенс-продуктов,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=23&limit=20
cmryiwkkg02lhinjj7zgxeo9h,Проактивное управление отношениями с VIP-клиентами и персонализация предложений на базе ИИ,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=9&limit=20
cmryiwkka02f7injjk8qhtuvu,Прогнозирование денежных потоков с использованием машинного обучения,,strong,medium,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=3&limit=20
cmryiwkki02ofinjjkx1uphtc,Прогнозирование и оптимизация размещения банкоматов и отделений с использованием ИИ,,strong,medium,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=12&limit=20
cmryiwkkc02h9injjbnjyj40o,Прогнозирование и предотвращение финансового мошенничества с использованием ИИ,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=5&limit=20
cmryiwkkk02qbinjj58ck3tim,Прогнозирование карьерных траекторий и планирование преемственности на основе ИИ,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=13&limit=20
cmryiwkkm02t1injjypztxlpw,Прогнозирование кибератак и угроз безопасности,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=16&limit=20
cmryiwkk802chinjj8vi4qye9,Прогнозирование конкурентной активности с помощью ИИ и альтернативных данных,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance
cmryiwkkd02hzinjju6lwzqlr,Прогнозирование поведения клиентов и их жизненной ценности (LTV),,strong,medium,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=6&limit=20
cmryiwkkt031dinjjaorl28y1,Прогнозирование рыночного потенциала новых финансовых продуктов с использованием ИИ,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=23&limit=20
cmryiwkkp02wninjjd1a8w9x2,Прогнозная ИИ-оптимизация управления запасами и денежными потоками,,strong,slow,ClassicML; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=19&limit=20
cmrxdz19g02t5ini5zevbcezn,Прогнозная аналитика ИТ-ресурсов на базе ИИ,,strong,slow,ClassicML; NLP,1,1,0,cmrto0wv50007inzv6hufh21c,finance,,,https://ai-russia.ru/api/scenarios?industry=finance
cmryiwkkd02itinjj6h67qelr,Прогнозная оптимизация маркетингового бюджета между каналами,,strong,medium,ClassicML,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=7&limit=20
cmryiwkkd02hxinjjpl06237j,Разработка AI-моделей кредитования с использованием альтернативных данных,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=6&limit=20
cmryiwkkv033rinjje6ligipf,Разработка AI-платформ для инновационных финансовых продуктов и экосистем,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=25&limit=20
cmryiwkkm02svinjjypboie7t,Разработка ИИ-ассистентов для HR-процессов,,strong,slow,LLM; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=16&limit=20
cmryiwkkh02ndinjja9u410qg,Разработка ИИ-моделей для выявления потенциальных партнеров и оптимизации стратегий продаж,,strong,slow,ClassicML; LLM,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=11&limit=20
cmryiwkko02vhinjjx1eag2qx,Разработка ИИ-платформ и API для финансовых инноваций,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkr02ydinjjxw6eojpn,Разработка ИИ-решений для predictive procurement,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=20&limit=20
cmryiwkkw033vinjjubx95ip4,Разработка биометрических и нейроинтерфейсных решений с использованием ИИ,,strong,slow,ClassicML; CV; ASR,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=25&limit=20
cmryiwkkk02q1injjqv9urd33,Разработка и внедрение интеллектуальных AI-каналов для операционного обслуживания клиентов,,strong,slow,LLM; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=13&limit=20
cmryiwkko02vfinjjqm9utxir,Разработка и запуск инновационных финансовых продуктов на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkr02y5injjkc4bcoo1,Разработка инновационных AI-платформ для управления поставщиками,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=20&limit=20
cmryiwkkt030xinjj2wbhs62s,Разработка инновационных LegalTech-решений с использованием ИИ для комплаенса и правового обеспечения,,strong,slow,LLM; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=23&limit=20
cmryiwkkk02pxinjjytzi6n74,Разработка инновационных операционных решений на базе ИИ,,strong,slow,ClassicML; AIAgents; RPA,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=13&limit=20
cmryiwkkc02hpinjjwquc2mle,Разработка инновационных финансовых инструментов с помощью ИИ,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=6&limit=20
cmryiwkkr02y7injjyeu8prov,Разработка инновационных финансовых продуктов на основе ИИ-анализа данных из блокчейн-цепочек поставок,,strong,slow,ClassicML; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=20&limit=20
cmryiwkko02vjinjj6t1dzs70,Разработка инновационных финансовых продуктов с помощью ИИ-аналитики данных,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkr02y9injjkuep3tvo,Разработка интеллектуальных моделей взаимодействия с поставщиками на основе ИИ,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=20&limit=20
cmryiwkkf02kninjjg45on0j8,Разработка персонализированных программ лояльности на основе ИИ,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=8&limit=20
cmryiwkko02vdinjj9dky8mkc,Разработка финтех-решений на базе ИИ для создания инновационных продуктов,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkk902dtinjj5lscnq60,Система поддержки принятия стратегических решений на базе ИИ,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=2&limit=20
cmryiwkkm02sninjj7gqvf3ha,Создание HR-платформ на базе ИИ для персонализированного развития сотрудников и управления талантами,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=15&limit=20
cmryiwkkt0315injj8qi4gsz6,Создание ИИ-платформы для автоматизированного правового анализа и комплаенс-контроля в финансовой отрасли,,strong,slow,ClassicML; LLM; NLP,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=23&limit=20
cmryiwkkw033xinjjd7fcr7od,Создание автономных финансовых агентов и ИИ-систем,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=25&limit=20
cmryiwkko02vlinjjgvy141xs,Создание интеллектуальных банковских систем нового поколения с использованием ИИ,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=18&limit=20
cmryiwkkf02klinjjrhetrvr2,Создание новых ИИ-каналов для персонализированного взаимодействия с клиентами,,strong,slow,LLM; NLP; AIAgents,0,0,0,,finance,,,https://ai-russia.ru/api/scenarios?industry=finance&page=8&limit=20
cmryiwklf03qhinjj92j9rlic,AI- и RPA-система автоматизации контроля соблюдения медицинского законодательства,,strong,slow,ClassicML; LLM; RPA,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=21&limit=20
